"Environment Canada"
"Monthly Values for September - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"ROCK POINT","51.154","-107.263","SK","12.8","0","0.5","29.0","0","1.0","0","0.0","0","0.0","29.0","0","79.0","0.0","5","","",NA,"165.1","8.0","4026847"
"SWIFT CURRENT","50.292","-107.691","SK","12.5","2",NA,"28.7","2","0.5","2","",,NA,"26.6","2",NA,"","3","",,NA,"160.4","7.3","4028038"
"SWIFT CURRENT CDA","50.267","-107.733","SK","12.2","0","0.1","28.7","0","1.2","0","",,NA,"37.1","0","109.0","","5","",,NA,"182.7","7.3","4028060"
"LEADER AIRPORT","50.909","-109.501","SK","12.2","0",NA,"31.1","0","-0.7","0","",,NA,"25.5","0",NA,"","4","",,NA,"178.7","5.4","402DAF0"
"CORONACH SPC","49.050","-105.483","SK","12.9","0","0.8","34.8","0","-3.5","0","",,NA,"44.9","0","237.0","","7","",,NA,"164.6","12.3","40318MN"
"CYPRESS HILLS PARK","49.641","-109.514","SK","11.0","0",NA,"28.5","0","-2.7","0","",,NA,"50.2","0",NA,"","6","",,NA,"214.5","5.0","4031999"
"EASTEND CYPRESS (AUT)","49.438","-108.989","SK","11.7","0",NA,"30.7","0","-2.3","0","",,NA,"41.0","0",NA,"","5","",,NA,"194.4","5.9","4032322"
"MANKOTA","49.099","-107.024","SK","12.4","2","0.6","31.4","2","-4.3","1","",,NA,"50.8","3",NA,"","5","",,NA,"166.3","8.6","4034910"
"ROCKGLEN (AUT)","49.168","-105.979","SK","12.7","1",NA,"30.9","1","-1.2","0","",,NA,"49.5","1",NA,"","7","",,NA,"163.0","10.5","4036844"
"TREELON","49.000","-108.383","SK","8.5","29","-3.9","10.0","29","7.0","29","0.0","29",NA,"4.2","29",NA,"","1","","",NA,"9.5","0.0","4038116"
"VAL MARIE SOUTHEAST","49.058","-107.586","SK","12.2","2",NA,"31.3","2","-4.5","0","",,NA,"50.1","2",NA,"","6","",,NA,"170.1","6.3","4038412"
"BICKLEIGH","51.294","-108.407","SK","12.2","0","-0.4","32.5","0","0.0","0","0.0","0","0.0","17.4","0","64.0","0.0","5","","",NA,"179.9","7.0","4040587"
"BUTTE ST PIERRE","53.450","-109.200","SK","10.4","0","0.5","30.0","0","-6.0","0","0.0","0","0.0","33.6","0","97.0","0.0","6","","",NA,"232.4","3.8","4041000"
"KINDERSLEY A","51.515","-109.181","SK","11.8","0",NA,"31.9","0","-0.9","0","0.0","0",NA,"26.6","0",NA,"","7","",,NA,"190.1","5.1","4043901"
"NORTH BATTLEFORD RCS","52.772","-108.256","SK","11.0","0",NA,"29.6","0","-3.3","0","",,NA,"10.0","0",NA,"","3","",,NA,"213.3","4.2","4045607"
"NORTH BATTLEFORD","52.769","-108.244","SK","10.9","17",NA,"24.5","17","-1.9","17","",,NA,"3.7","17",NA,"","1","",,NA,"91.8","0.0","4045695"
"ROSETOWN EAST","51.567","-107.917","SK","12.0","4",NA,"31.9","4","-0.6","4","",,NA,"16.7","4",NA,"","4","",,NA,"162.6","7.2","4046884"
"SCOTT CDA","52.360","-108.835","SK","10.9","0","0.5","31.0","0","-0.7","0","",,NA,"22.2","0","62.0","","6","",,NA,"217.7","4.8","4047240"
"SONNINGDALE","52.317","-107.767","SK","11.0","0",NA,"27.5","0","-2.0","0","0.0","0",NA,"28.2","0",NA,"0.0","7","","",NA,"211.6","2.3","4047644"
"WASECA RCS","53.131","-109.405","SK","11.8","0",NA,"29.6","0","0.8","0","",,NA,"15.2","0",NA,"","3","",,NA,"190.4","3.4","4048521"
"HOEY","52.850","-105.783","SK","",,NA,"",,"",,"0.0","27",NA,"39.2","27",NA,"","2","","",NA,"","","4053264"
"MELFORT","52.817","-104.600","SK","12.0","4",NA,"26.3","4","1.1","2","",,NA,"41.3","4",NA,"","4","",,NA,"160.9","4.3","4055079"
"OUTLOOK PFRA","51.483","-107.050","SK","12.1","0","-0.2","28.8","0","0.7","0","",,NA,"24.4","0","72.0","","4","",,NA,"181.0","5.2","4055736"
"PILGER","52.417","-105.150","SK","11.6","0",NA,"27.0","0","0.3","0","",,NA,"43.2","0",NA,"","6","",,NA,"193.2","2.1","4056121"
"PRINCE ALBERT A","53.214","-105.673","SK","10.7","0",NA,"26.0","0","-2.4","0","0.0","0",NA,"40.2","0",NA,"","6","",,NA,"219.1","1.4","4056241"
"SASKATOON RCS","52.174","-106.719","SK","11.8","0",NA,"28.7","0","-1.8","0","",,NA,"24.1","0",NA,"","4","",,NA,"192.3","4.8","4057165"
"BUFFALO NARROWS (AUT)","55.841","-108.421","SK","11.2","0",NA,"23.2","0","0.7","0","",,NA,"56.8","0",NA,"","10","",,NA,"202.8","0.0","4060983"
"CIGAR LAKE","58.083","-104.483","SK","8.2","0","1.1","17.0","0","-3.0","0","0.0","0","0.0","103.5","0","162.0","0.0","13","","",NA,"295.0","0.0","4061570"
"COLLINS BAY","58.190","-103.712","SK","8.5","1",NA,"17.7","1","-2.4","0","",,NA,"85.5","1",NA,"","13","",,NA,"276.9","0.0","4061629"
"COLLINS BAY CAMECO","58.183","-103.700","SK","8.9","0",NA,"17.5","0","-1.0","0","0.0","0",NA,"96.8","0",NA,"0.0","14","","",NA,"273.5","0.0","4061632"
"ISLAND FALLS (AUT)","55.533","-102.350","SK","10.4","1",NA,"27.9","1","-1.6","0","",,NA,"47.6","1",NA,"","6","",,NA,"220.4","1.4","4063605"
"JIMMY LAKE AWOS","54.908","-109.962","SK","10.4","1",NA,"25.0","1","-0.7","0","",,NA,"29.5","9",NA,"","8","",,NA,"220.4","1.1","4063623"
"KEY LAKE","57.250","-105.600","SK","9.2","1",NA,"20.4","1","-3.5","0","",,NA,"54.2","1",NA,"","12","",,NA,"255.2","0.0","4063753"
"KEY LAKE","57.250","-105.617","SK","9.7","0","1.8","20.5","0","-2.0","0","0.0","0","0.0","66.2","0","114.0","0.0","13","","",NA,"247.6","0.0","4063755"
"KEY LAKE","57.256","-105.618","SK","9.9","10",NA,"20.5","10","-1.8","10","",,NA,"38.5","12",NA,"","8","",,NA,"162.4","0.0","4063757"
"LA RONGE RCS","55.146","-105.270","SK","11.0","1",NA,"24.1","1","-0.2","0","",,NA,"24.6","1",NA,"","3","",,NA,"201.7","0.0","4064149"
"LA RONGE A","55.151","-105.267","SK","11.0","1",NA,"24.2","1","-1.4","0","0.0","0",NA,"36.6","0",NA,"","11","",,NA,"203.7","0.0","4064155"
"LOON LAKE RCS","54.020","-109.138","SK","10.1","0",NA,"28.7","0","-3.0","0","",,NA,"23.2","0",NA,"","5","",,NA,"239.6","2.9","4064620"
"MEADOW LAKE A","54.125","-108.050","SK","",,NA,"29.9","0","",,"",,NA,"",,NA,"","","",,NA,"","","4065057"
"SOUTHEND","56.333","-103.283","SK","9.5","0",NA,"21.3","0","-2.4","0","",,NA,"62.1","0",NA,"","8","",,NA,"256.5","0.0","4067655"
"SPIRITWOOD WEST","53.367","-107.550","SK","10.2","0",NA,"27.8","0","-3.0","0","",,NA,"20.5","0",NA,"","4","",,NA,"237.0","2.6","4067723"
"STONY RAPIDS","59.250","-105.841","SK","9.1","8",NA,"19.6","8","-0.9","8","",,NA,"32.2","8",NA,"","8","",,NA,"196.0","0.0","4067799"
"WASKESIU LAKE","53.917","-106.067","SK","11.1","1",NA,"23.8","1","0.0","0","",,NA,"32.0","1",NA,"","5","",,NA,"199.0","0.0","4068559"
"MEADOW LAKE","54.133","-108.517","SK","10.2","0",NA,"29.8","0","-2.5","0","",,NA,"22.9","0",NA,"","7","",,NA,"238.4","3.7","406N0NM"
"URANIUM CITY (AUT)","59.567","-108.483","SK","9.0","7",NA,"18.1","6","-2.0","1","",,NA,"33.7","7",NA,"","8","",,NA,"207.6","0.0","406QLD0"
"NIPAWIN","53.333","-104.008","SK","11.9","8",NA,"27.3","8","-1.5","8","",,NA,"50.6","8",NA,"","4","",,NA,"137.0","2.5","4075525"
"NIPAWIN","53.333","-104.000","SK","11.5","2",NA,"27.0","1","-1.5","1","",,NA,"47.7","1",NA,"","5","",,NA,"183.7","2.0","407N51G"
"HUDSON BAY(AUT)","52.817","-102.317","SK","11.8","1",NA,"28.2","1","-0.7","0","",,NA,"86.7","1",NA,"","10","",,NA,"185.4","4.2","4083324"
"PELLY 2","51.733","-101.900","SK","12.4","0","0.7","29.5","0","0.5","0","0.0","0","0.0","63.2","0","124.0","0.0","6","","",NA,"175.4","8.1","4086001"
"BALDUR","49.276","-99.292","MB","13.5","0","1.4","27.5","0","0.5","0","0.0","0","0.0","44.8","0","103.0","0.0","9","","",NA,"140.5","4.8","5010140"
"BELMONT","49.300","-99.450","MB","",,NA,"",,"",,"0.0","0","0.0","68.6","0","173.0","0.0","10","","",NA,"","","5010191"
"BRANDON A","49.910","-99.952","MB","12.7","0",NA,"29.5","0","-0.8","0","0.0","0",NA,"90.2","0",NA,"","8","",,NA,"165.0","6.7","5010481"
"BRANDON RCS","49.900","-99.950","MB","13.0","0",NA,"29.7","0","0.1","0","",,NA,"80.5","0",NA,"","7","",,NA,"156.6","7.7","5010490"
"CARBERRY CS","49.906","-99.357","MB","13.3","0",NA,"29.2","0","-0.6","0","",,NA,"43.3","0",NA,"","8","",,NA,"149.7","9.0","5010547"
"CYPRESS RIVER RCS","49.562","-99.074","MB","13.6","0",NA,"29.1","0","-0.7","0","",,NA,"67.4","0",NA,"","9","",,NA,"143.2","10.2","5010641"
"ELKHORN 2 EAST","49.927","-101.203","MB","13.3","2","0.8","29.5","2","0.0","2","0.0","2",NA,"68.6","2",NA,"0.0","6","","",NA,"139.0","8.4","5010QFQ"
"PORTAGE ROMANCE","49.983","-98.300","MB","",,NA,"",,"",,"0.0","0",NA,"39.0","0",NA,"","7","","",NA,"","","5012300"
"PORTAGE LA PRAIRIE CDA","49.950","-98.267","MB","",,NA,"",,"",,"0.0","15",NA,"54.6","15",NA,"0.0","5","","",NA,"","","5012321"
"PORTAGE SOUTHPORT","49.903","-98.284","MB","14.3","2",NA,"27.6","2","1.9","0","",,NA,"92.7","3",NA,"","17","",,NA,"112.9","9.7","5012324"
"ROBLIN","51.183","-101.363","MB","11.7","0",NA,"29.2","0","-1.3","0","",,NA,"59.1","0",NA,"","7","",,NA,"192.9","5.2","5012469"
"SHOAL LAKE CS","50.455","-100.604","MB","12.1","0",NA,"28.5","0","-1.8","0","",,NA,"29.2","0",NA,"","4","",,NA,"181.8","5.5","5012654"
"VIRDEN WATER","49.842","-100.934","MB","13.1","8",NA,"30.0","8","-1.0","8","",,NA,"63.8","26",NA,"","4","","",NA,"111.4","4.3","5012961"
"WASAGAMING","50.655","-99.942","MB","11.6","1","2.0","27.4","1","-3.1","0","",,NA,"35.2","1",NA,"","8","",,NA,"191.1","4.9","5013117"
"MELITA","49.281","-100.986","MB","13.6","0",NA,"30.9","0","0.9","0","",,NA,"79.9","0",NA,"","9","",,NA,"141.8","8.8","501A7AR"
"ROBLIN FRIESEN 3 NORTHWEST","51.267","-101.400","MB","",,NA,"",,"",,"0.0","4",NA,"73.5","4",NA,"","8","","",NA,"","","501B4G2"
"RIVERS PETTAPIECE","50.108","-100.179","MB","",,NA,"",,"",,"0.0","0","0.0","44.2","0","119.0","0.0","9","","",NA,"","","501BMMA"
"ROSSBURN 4 NORTH","50.750","-100.817","MB","",,NA,"",,"",,"0.0","0","0.0","54.4","0","116.0","0.0","6","","",NA,"","","501KE01"
"DEERWOOD RCS","49.400","-98.319","MB","14.1","4",NA,"28.3","4","1.9","0","",,NA,"39.4","4",NA,"","5","",,NA,"113.6","11.9","5020725"
"EMERSON AUTO","49.000","-97.238","MB","14.7","1",NA,"27.5","1","2.3","0","",,NA,"92.3","1",NA,"","7","",,NA,"108.1","11.8","5020881"
"GRETNA (AUT)","49.031","-97.560","MB","14.8","0",NA,"28.4","0","2.9","0","",,NA,"113.7","0",NA,"","8","",,NA,"108.2","12.0","5021220"
"HOLLAND","49.606","-98.875","MB","",,NA,"",,"",,"0.0","9",NA,"46.2","9",NA,"","5","","",NA,"","","5021302"
"KLEEFELD (MAFRI)","49.518","-96.901","MB","14.1","0",NA,"26.7","0","0.8","0","",,NA,"66.0","0",NA,"","7","",,NA,"124.6","8.7","5021500"
"MARQUETTE","50.013","-97.807","MB","14.7","1","1.6","27.0","1","3.5","1","0.0","1",NA,"53.2","1",NA,"0.0","12","","",NA,"105.3","8.6","5021695"
"MORDEN CDA CS","49.188","-98.084","MB","14.9","1",NA,"28.1","1","3.6","0","",,NA,"89.8","1",NA,"","6","",,NA,"102.8","11.9","5021849"
"PILOT MOUND (AUT)","49.191","-98.905","MB","13.4","0",NA,"27.9","0","-0.3","0","",,NA,"47.2","0",NA,"","8","",,NA,"147.6","8.9","5022125"
"ST CLAUDE","49.650","-98.367","MB","",,NA,"",,"",,"0.0","4",NA,"67.0","4",NA,"","8","","",NA,"","","5022550"
"ST LABRE","49.353","-96.035","MB","",,NA,"",,"",,"0.0","0","0.0","138.0","0","221.0","0.0","8","","",NA,"","","5022575"
"SCHANZENFELD","49.133","-97.950","MB","",,NA,"",,"",,"0.0","2",NA,"38.2","2",NA,"0.0","5","","",NA,"","","5022623"
"SPRAGUE","49.024","-95.598","MB","13.8","1",NA,"25.7","1","0.2","0","",,NA,"96.0","1",NA,"","7","",,NA,"125.9","4.6","5022759"
"STONY MOUNTAIN","50.117","-97.167","MB","13.8","6","0.9","23.5","6","1.0","6","0.0","6",NA,"26.8","6",NA,"0.0","6","","",NA,"101.0","0.3","5022791"
"WINNIPEG THE FORKS","49.888","-97.129","MB","15.1","0",NA,"27.4","0","4.7","0","",,NA,"25.2","1",NA,"","5","",,NA,"97.0","10.8","5023262"
"CARMAN U OF M CS","49.498","-98.030","MB","14.1","1",NA,"28.4","1","0.5","0","",,NA,"64.7","1",NA,"","7","",,NA,"122.6","9.2","502I001"
"WINNIPEG A CS","49.917","-97.249","MB","14.4","0",NA,"27.7","0","0.1","0","",,NA,"35.3","0",NA,"","5","",,NA,"117.6","10.8","502S001"
"BERENS RIVER CS","52.360","-97.022","MB","12.4","0","1.8","24.6","0","-1.3","0","",,NA,"91.1","0","144.0","","10","",,NA,"173.8","6.9","5030203"
"GEORGE ISLAND (AUT)","52.819","-97.616","MB","14.7","0",NA,"22.7","0","7.0","0","",,NA,"",,NA,"","","",,NA,"105.3","5.6","5030984"
"FISHER BRANCH (AUT)","51.083","-97.555","MB","13.3","1",NA,"26.2","1","0.4","0","",,NA,"23.5","1",NA,"","5","",,NA,"141.0","5.9","50309J6"
"GIMLI HARBOUR CS","50.631","-96.982","MB","14.6","1",NA,"25.2","1","4.4","0","",,NA,"",,NA,"","","",,NA,"106.2","7.4","5031041"
"GIMLI CLIMATE","50.633","-97.050","MB","13.5","0",NA,"26.3","0","0.3","0","",,NA,"36.0","0",NA,"","5","",,NA,"141.9","7.3","5031042"
"GRAND RAPIDS HYDRO","53.158","-99.283","MB","15.6","23","4.2","29.0","23","3.0","23","0.0","23",NA,"3.2","23",NA,"","1","","",NA,"24.9","7.8","5031111"
"GREAT FALLS CLIMATE","50.522","-95.977","MB","14.0","8",NA,"27.2","4","3.1","5","",,NA,"58.7","9",NA,"","9","",,NA,"93.4","4.6","5031201"
"HODGSON 3","51.211","-97.568","MB","13.0","1",NA,"26.0","1","-1.0","1","0.0","1",NA,"43.3","1",NA,"0.0","9","","",NA,"150.1","5.6","5031310"
"INDIAN BAY","49.624","-95.197","MB","13.9","0","1.9","25.0","0","1.5","0","0.0","0","0.0","100.4","0","148.0","0.0","8","","",NA,"127.5","3.8","5031320"
"GRAND RAPIDS (AUT)","53.186","-99.268","MB","11.6","0",NA,"28.1","0","-1.3","0","",,NA,"88.0","0",NA,"","10","",,NA,"199.9","6.4","5031A10"
"PINAWA CANWARN","50.148","-95.890","MB","",,NA,"",,"",,"0.0","4",NA,"114.6","4",NA,"","13","","",NA,"","","5032161"
"RENNIE","49.850","-95.533","MB","12.1","17",NA,"27.5","13","0.0","12","0.0","13",NA,"119.4","13",NA,"","7","","",NA,"76.9","0.0","5032360"
"VICTORIA BEACH (AUT)","50.700","-96.567","MB","16.2","0",NA,"24.9","0","7.0","0","",,NA,"",,NA,"","","",,NA,"65.0","12.1","5032951"
"PINAWA","50.177","-96.065","MB","13.9","0",NA,"27.1","0","2.9","0","",,NA,"71.4","0",NA,"","9","",,NA,"130.0","6.5","503B1ER"
"BEAVER","50.050","-98.700","MB","",,NA,"",,"",,"0.0","28",NA,"12.8","28",NA,"","2","","",NA,"","","5040166"
"DAUPHIN CS","51.100","-100.057","MB","12.8","1",NA,"29.5","1","-0.4","0","",,NA,"51.0","1",NA,"","8","",,NA,"158.7","8.7","5040681"
"DAUPHIN","51.101","-100.053","MB","13.2","4",NA,"29.7","4","-0.1","4","",,NA,"53.4","4",NA,"","7","",,NA,"133.7","9.1","5040689"
"COWAN","52.033","-100.650","MB","12.0","0","1.4","27.0","0","-3.0","0","0.0","0","0.0","83.6","0","124.0","0.0","9","","",NA,"186.2","6.5","5040FJ3"
"MCCREARY","50.712","-99.530","MB","13.5","4","1.3","26.9","4","1.5","1","",,NA,"47.0","6",NA,"","6","",,NA,"122.9","6.0","5043158"
"OAKPOINT MARINE","50.499","-98.037","MB","14.1","0",NA,"25.3","0","2.3","0","",,NA,"20.2","0",NA,"","5","",,NA,"122.1","6.4","504K0NM"
"SWAN RIVER RCS","52.115","-101.233","MB","12.2","0",NA,"30.1","0","-1.7","0","",,NA,"47.3","0",NA,"","5","",,NA,"180.3","6.5","504K80K"
"FLIN FLON","54.683","-101.683","MB","12.0","0",NA,"26.6","0","-0.1","0","",,NA,"69.6","1",NA,"","7","",,NA,"184.7","3.9","5050919"
"FLIN FLON","54.767","-101.883","MB","12.2","0","1.5","27.0","0","2.0","0","0.0","0","0.0","85.0","0","134.0","0.0","8","","",NA,"179.1","6.1","5050920"
"THE PAS A","53.971","-101.091","MB","12.2","0",NA,"25.8","0","0.3","0","0.0","0",NA,"101.8","0",NA,"","8","",,NA,"176.7","3.8","5052881"
"THE PAS CLIMATE","53.967","-101.100","MB","12.3","1",NA,"25.7","1","0.2","0","",,NA,"89.4","1",NA,"","8","",,NA,"168.7","3.7","5052890"
"CHURCHILL","58.739","-94.066","MB","8.8","12",NA,"20.5","12","-1.4","12","",,NA,"69.3","12",NA,"","8","",,NA,"166.4","0.0","5060595"
"CHURCHILL CLIMATE","58.733","-94.067","MB","8.5","1",NA,"20.5","1","-1.4","0","",,NA,"93.5","1",NA,"","11","",,NA,"276.5","0.0","5060608"
"CROSS LAKE JENPEG","54.533","-98.033","MB","11.8","0","1.8","24.5","0","1.0","0","0.0","0","0.0","11.2","0","19.0","0.0","4","","",NA,"190.8","5.0","5060623"
"GILLAM A","56.358","-94.711","MB","10.2","1",NA,"25.4","1","-0.6","1","0.0","0",NA,"75.0","1",NA,"","12","",,NA,"229.8","2.3","5061022"
"ISLAND LAKE A","53.857","-94.654","MB","12.0","10",NA,"27.6","3","3.9","7","0.0","3",NA,"362.8","4",NA,"","11","",,NA,"123.2","3.5","5061375"
"KELSEY DAM CS","56.038","-96.510","MB","10.5","0",NA,"27.3","0","-2.0","0","",,NA,"77.2","0",NA,"","7","",,NA,"230.0","3.5","5061422"
"LYNN LAKE","56.864","-101.076","MB","9.8","20",NA,"22.5","20","-0.3","18","",,NA,"48.2","20",NA,"","6","",,NA,"82.3","0.0","5061645"
"LYNN LAKE RCS","56.850","-101.067","MB","13.6","28",NA,"18.4","28","8.7","28","",,NA,"1.2","28",NA,"","1","",,NA,"8.9","0.0","5061649"
"NORWAY HOUSE","53.958","-97.844","MB","12.6","7",NA,"25.3","7","1.0","7","",,NA,"81.8","7",NA,"","7","",,NA,"127.9","4.0","5062040"
"TADOULE LAKE","58.706","-98.512","MB","8.9","11",NA,"19.0","11","-2.0","10","",,NA,"41.0","14",NA,"","7","",,NA,"172.4","0.0","5062835"
"TADOULE LAKE CS","58.716","-98.502","MB","8.0","22",NA,"19.6","22","-2.7","21","",,NA,"31.7","22",NA,"","6","",,NA,"80.4","0.0","5062840"
"THOMPSON A","55.805","-97.863","MB","10.1","2",NA,"26.6","2","-3.2","0","0.0","0",NA,"98.4","0",NA,"","10","",,NA,"224.7","3.1","5062921"
"ATTAWAPISKAT A","52.928","-82.432","ON","11.1","11",NA,"27.0","11","-2.7","11","",,NA,"72.5","11",NA,"","7","",,NA,"133.8","2.4","6010400"
"BIG TROUT LAKE A","53.818","-89.897","ON","11.9","8",NA,"25.0","8","4.3","8","",,NA,"44.9","8",NA,"","8","",,NA,"137.3","3.6","6010735"
"BIG TROUT LAKE","53.816","-89.892","ON","11.3","0",NA,"25.2","0","-2.5","0","",,NA,"50.4","0",NA,"","9","",,NA,"205.6","3.6","6010740"
"EAR FALLS (AUT)","50.631","-93.221","ON","14.1","13",NA,"25.5","13","4.4","9","",,NA,"74.7","13",NA,"","7","",,NA,"70.1","3.7","6012199"
"FORT SEVERN A","56.019","-87.676","ON","9.8","12",NA,"24.8","12","-1.9","12","",,NA,"69.6","12",NA,"","6","",,NA,"147.0","0.0","6012501"
"LANSDOWNE HOUSE (AUT)","52.196","-87.936","ON","12.1","5",NA,"25.4","5","-1.8","1","",,NA,"77.9","6",NA,"","10","",,NA,"149.5","2.8","6014353"
"MUSKRAT DAM","53.441","-91.763","ON","11.1","15",NA,"26.1","14","-1.7","15","",,NA,"42.7","15",NA,"","6","",,NA,"105.8","2.0","6015026"
"PEAWANUCK (AUT)","54.983","-85.433","ON","9.9","0",NA,"26.4","0","-2.1","0","",,NA,"58.1","0",NA,"","8","",,NA,"245.5","1.1","6016295"
"PICKLE LAKE (AUT)","51.449","-90.218","ON","12.1","1",NA,"25.8","1","1.8","0","",,NA,"97.3","1",NA,"","8","",,NA,"173.5","2.0","6016525"
"PICKLE LAKE A","51.446","-90.214","ON","",,NA,"25.6","1","",,"",,NA,"",,NA,"","","",,NA,"","","6016529"
"RED LAKE A","51.067","-93.793","ON","",,NA,"25.6","0","",,"",,NA,"",,NA,"","","",,NA,"","","6016970"
"SANDY LAKE A","53.064","-93.344","ON","12.7","14",NA,"26.6","14","-1.7","13","",,NA,"91.8","14",NA,"","7","",,NA,"90.7","5.8","6017401"
"BARWICK","48.633","-93.967","ON","14.6","0","2.0","25.5","0","0.0","0","0.0","0","0.0","96.6","0","127.0","0.0","12","","",NA,"109.6","7.0","6020559"
"ATIKOKAN (AUT)","48.761","-91.628","ON","14.2","2",NA,"25.8","2","0.8","0","",,NA,"90.9","2",NA,"","9","",,NA,"111.9","5.2","6020LPQ"
"FORT FRANCES RCS","48.651","-93.439","ON","13.9","0",NA,"24.9","0","0.6","0","",,NA,"84.7","0",NA,"","11","",,NA,"127.9","5.4","6022474"
"MINE CENTRE SOUTHWEST","48.760","-92.623","ON","14.0","0",NA,"24.5","0","2.0","0","0.0","0",NA,"125.2","0",NA,"0.0","11","","",NA,"125.3","4.6","6025205"
"DRYDEN REGIONAL","49.828","-92.744","ON","13.9","5",NA,"24.9","5","3.8","5","",,NA,"145.8","5",NA,"","10","",,NA,"108.0","5.2","6032125"
"KENORA RCS","49.791","-94.378","ON","14.0","1",NA,"24.8","1","4.7","0","",,NA,"114.5","1",NA,"","14","",,NA,"119.5","3.4","6034073"
"KENORA A","49.788","-94.363","ON","14.0","1",NA,"24.8","0","4.8","1","0.0","0",NA,"148.0","0",NA,"","13","",,NA,"119.4","4.3","6034076"
"RAWSON LAKE","49.650","-93.717","ON","14.2","0","1.9","24.5","0","4.5","0","",,NA,"119.5","0","134.0","","12","","",NA,"116.2","2.8","6036904"
"RAWSON LAKE (AUT)","49.664","-93.733","ON","13.6","1",NA,"24.4","1","4.1","0","",,NA,"120.3","1",NA,"","10","",,NA,"129.3","2.4","6036907"
"ROYAL ISLAND (AUT)","49.469","-94.763","ON","15.5","0",NA,"25.1","0","7.8","0","",,NA,"",,NA,"","","",,NA,"80.3","5.5","6037201"
"SIOUX LOOKOUT A","50.114","-91.908","ON","13.3","0",NA,"24.7","0","-1.2","0","0.0","0",NA,"116.2","0",NA,"","12","",,NA,"145.4","4.3","6037776"
"ARMSTRONG (AUT)","50.294","-88.905","ON","12.6","1",NA,"26.9","1","-3.2","0","",,NA,"76.7","1",NA,"","9","",,NA,"160.0","3.4","6040325"
"CAMERON FALLS (AUT)","49.154","-88.345","ON","14.3","0",NA,"24.1","0","1.1","0","",,NA,"57.9","0",NA,"","9","",,NA,"113.6","1.8","6041110"
"CARIBOU ISLAND (AUT)","47.333","-85.833","ON","17.0","1",NA,"22.2","1","11.6","0","",,NA,"",,NA,"","","",,NA,"36.0","8.0","6041222"
"GERALDTON A","49.779","-86.939","ON","13.1","0",NA,"24.4","0","-1.6","0","0.0","1",NA,"59.0","0",NA,"","11","",,NA,"150.0","1.8","6042717"
"HAZELWOOD","48.467","-89.267","ON","",,NA,"",,"",,"0.0","0",NA,"79.6","0",NA,"0.0","12","","",NA,"","","6043390"
"PUKASKWA (AUT)","48.608","-86.287","ON","14.4","1",NA,"22.4","1","0.7","0","",,NA,"43.7","12",NA,"","6","",,NA,"106.9","2.3","6046768"
"THUNDER BAY","48.372","-89.322","ON","13.9","8",NA,"25.5","8","2.2","8","",,NA,"47.6","8",NA,"","8","",,NA,"93.7","3.0","6048260"
"THUNDER BAY BURWOOD","48.414","-89.278","ON","16.3","12",NA,"26.5","12","2.0","12","0.0","12",NA,"26.0","12",NA,"0.0","6","","",NA,"41.8","10.4","6048266"
"THUNDER BAY CS","48.369","-89.327","ON","14.3","0",NA,"26.3","0","1.7","0","",,NA,"58.7","1",NA,"","10","",,NA,"114.9","4.7","6048268"
"UPSALA (AUT)","49.033","-90.467","ON","12.8","0",NA,"24.4","0","-0.5","0","",,NA,"69.3","0",NA,"","8","",,NA,"157.2","2.0","6049095"
"WELCOME ISLAND (AUT)","48.369","-89.119","ON","16.0","0",NA,"24.3","0","9.2","0","",,NA,"",,NA,"","","",,NA,"67.1","6.2","6049443"
"LITTLE FLATLAND ISLAND (AUT)","49.690","-88.306","ON","15.7","0",NA,"23.7","0","7.9","0","",,NA,"102.2","0",NA,"","15","",,NA,"74.8","4.3","6049470"
"LAKE SUPERIOR PROVINCIAL PARK","47.723","-84.814","ON","14.0","1",NA,"22.9","1","0.3","0","",,NA,"215.7","1",NA,"","11","",,NA,"117.9","1.9","6054425"
"SAULT STE MARIE A","46.485","-84.510","ON","16.2","1",NA,"28.3","0","4.0","1","0.0","0",NA,"166.0","0",NA,"","12","",,NA,"65.1","12.8","6057591"
