"Environment Canada"
"Monthly Values for December - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Stn_No","Climate station identifier (first 3 digits indicate drainage basin, last 4 characters are for sorting alphabetically)."
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Stn_No"
"YORKTON","51.265","-102.462","SK","-14.9","4",NA,"0.2","4","-31.4","4","",,NA,"0.0","4",NA,"","0","",,NA,"887.7","0.0","4019075"
"WYNYARD (AUT)","51.767","-104.200","SK","-13.5","0",NA,"0.6","0","-30.7","0","",,NA,"8.7","0",NA,"12.0","2","",,NA,"977.6","0.0","40190LN"
"WEYBURN","49.700","-103.800","SK","-14.1","0",NA,"1.5","0","-34.0","0","",,NA,"13.6","0",NA,"13.0","5","",,NA,"995.5","0.0","401HP5R"
"ASSINIBOIA AIRPORT","49.729","-105.946","SK","-11.7","4",NA,"1.7","4","-33.7","3","",,NA,"9.9","4",NA,"6.0","2","",,NA,"801.6","0.0","4020286"
"BEECHY","50.832","-107.311","SK","-11.9","0","-1.7","5.0","0","-32.0","0","8.4","0","62.0","8.4","0","60.0","7.0","3","","",NA,"925.8","0.0","4020560"
"ELBOW CS","51.133","-106.583","SK","-12.5","0",NA,"4.3","0","-30.7","0","",,NA,"10.0","0",NA,"8.0","3","",,NA,"946.1","0.0","4022359"
"ELBOW 2 NE","51.167","-106.550","SK","-13.8","9","-2.8","2.5","9","-30.0","9","1.8","9",NA,"1.8","9",NA,"6.0","1","","",NA,"700.1","0.0","4022363"
"LUCKY LAKE","50.950","-107.150","SK","-12.4","0",NA,"4.7","0","-30.0","0","",,NA,"3.5","0",NA,"5.0","1","",,NA,"941.8","0.0","4024714"
"MAPLE CREEK","49.903","-109.466","SK","-10.8","0",NA,"6.8","0","-31.1","0","",,NA,"9.5","0",NA,"0.0","2","",,NA,"893.6","0.0","4024919"
"ROCK POINT","51.154","-107.263","SK","-12.5","0","-1.8","3.0","0","-30.0","0","14.8","0","77.0","14.8","0","76.0","8.0","6","","",NA,"946.8","0.0","4026847"
"STEWART VALLEY","50.600","-107.800","SK","-17.0","23","-7.8","0.0","23","-31.0","22","0.0","22",NA,"0.0","22",NA,"","0","","",NA,"280.1","0.0","4027775"
"SWIFT CURRENT","50.292","-107.691","SK","-12.8","1",NA,"4.9","1","-30.1","1","",,NA,"1.0","1",NA,"","1","",,NA,"924.0","0.0","4028038"
"SWIFT CURRENT CDA","50.267","-107.733","SK","-12.6","0","-3.5","4.3","0","-29.8","0","",,NA,"4.4","0","28.0","","1","",,NA,"950.0","0.0","4028060"
"LEADER AIRPORT","50.909","-109.501","SK","-13.0","0",NA,"4.1","0","-31.0","0","",,NA,"5.6","0",NA,"3.0","1","",,NA,"960.9","0.0","402DAF0"
"CORONACH SPC","49.050","-105.483","SK","-13.0","0","-3.4","2.0","0","-35.5","0","",,NA,"16.6","0","104.0","23.0","4","",,NA,"960.1","0.0","40318MN"
"CYPRESS HILLS PARK","49.641","-109.514","SK","-12.3","0",NA,"3.9","0","-28.7","0","",,NA,"30.6","0",NA,"3.0","11","",,NA,"939.6","0.0","4031999"
"EASTEND CYPRESS (AUT)","49.438","-108.989","SK","-13.4","0",NA,"2.0","0","-31.8","0","",,NA,"13.6","0",NA,"20.0","4","",,NA,"973.3","0.0","4032322"
"MANKOTA","49.099","-107.024","SK","-13.1","1","-2.4","2.7","1","-38.2","0","",,NA,"13.4","2",NA,"3.0","5","",,NA,"931.8","0.0","4034910"
"ROCKGLEN (AUT)","49.168","-105.979","SK","-12.7","0",NA,"1.1","0","-33.0","0","",,NA,"40.0","0",NA,"12.0","8","",,NA,"951.9","0.0","4036844"
"TREELON","49.000","-108.383","SK","-14.2","23","-6.0","2.0","23","-38.0","23","0.0","23",NA,"0.0","23",NA,"","0","","",NA,"257.5","0.0","4038116"
"VAL MARIE SOUTHEAST","49.058","-107.586","SK","-13.8","0",NA,"4.4","0","-42.4","0","",,NA,"12.0","0",NA,"8.0","3","",,NA,"985.5","0.0","4038412"
"BICKLEIGH","51.294","-108.407","SK","-12.7","7","-1.9","2.0","4","-30.5","4","10.8","4",NA,"11.0","4",NA,"4.0","4","","",NA,"735.7","0.0","4040587"
"BUTTE ST PIERRE","53.450","-109.200","SK","-14.9","0","-0.4","2.5","0","-37.0","0","12.0","0","85.0","12.0","0","82.0","7.0","3","","",NA,"1018.7","0.0","4041000"
"KINDERSLEY A","51.515","-109.181","SK","-14.2","2",NA,"1.4","2","-31.3","0","10.6","1",NA,"8.2","1",NA,"5.0","3","",,NA,"933.5","0.0","4043901"
"MACKLIN","52.333","-109.948","SK","-11.5","16",NA,"2.5","15","-31.5","15","9.0","14",NA,"9.0","14",NA,"10.0","4","","",NA,"442.7","0.0","4044850"
"NORTH BATTLEFORD RCS","52.772","-108.256","SK","-14.9","0",NA,"2.0","0","-34.0","0","",,NA,"23.0","0",NA,"11.0","9","",,NA,"1019.9","0.0","4045607"
"NORTH BATTLEFORD","52.769","-108.244","SK","-14.9","3",NA,"0.3","3","-33.4","3","",,NA,"0.0","3",NA,"","0","",,NA,"922.1","0.0","4045695"
"ROSETOWN EAST","51.567","-107.917","SK","-13.5","0",NA,"4.0","0","-31.6","0","",,NA,"5.1","0",NA,"1.0","1","",,NA,"977.6","0.0","4046884"
"SCOTT CDA","52.360","-108.835","SK","-14.3","0","-0.4","0.7","0","-31.3","0","",,NA,"9.8","0","70.0","13.0","3","",,NA,"1001.4","0.0","4047240"
"SONNINGDALE","52.317","-107.767","SK","-14.4","0",NA,"0.0","0","-33.0","0","27.2","0",NA,"27.2","0",NA,"0.0","6","","",NA,"1002.9","0.0","4047644"
"WASECA RCS","53.131","-109.405","SK","-14.8","0",NA,"1.1","0","-34.0","0","",,NA,"10.6","0",NA,"15.0","3","",,NA,"1018.2","0.0","4048521"
"MELFORT","52.817","-104.600","SK","-15.5","1",NA,"0.6","1","-32.0","0","",,NA,"4.0","1",NA,"8.0","0","",,NA,"1006.3","0.0","4055079"
"OUTLOOK PFRA","51.483","-107.050","SK","-11.9","0","-1.2","4.5","0","-31.1","0","",,NA,"6.0","0","41.0","5.0","2","",,NA,"928.3","0.0","4055736"
"PILGER","52.417","-105.150","SK","-14.5","0",NA,"0.1","0","-31.4","0","",,NA,"4.9","0",NA,"18.0","2","",,NA,"1006.2","0.0","4056121"
"PRINCE ALBERT A","53.214","-105.673","SK","-15.5","1",NA,"1.0","1","-34.9","0","6.8","1",NA,"5.8","1",NA,"8.0","3","",,NA,"1004.6","0.0","4056241"
"PRINCE ALBERT GLASS FIELD","53.210","-105.677","SK","-15.2","0",NA,"1.2","0","-34.7","0","",,NA,"6.8","0",NA,"6.0","2","",,NA,"1029.3","0.0","4056243"
"SASKATOON RCS","52.174","-106.719","SK","-13.7","0",NA,"1.6","0","-30.8","0","",,NA,"9.7","0",NA,"14.0","2","",,NA,"983.6","0.0","4057165"
"BUFFALO NARROWS (AUT)","55.841","-108.421","SK","-16.9","0",NA,"1.0","0","-36.7","0","",,NA,"13.9","0",NA,"20.0","3","",,NA,"1081.6","0.0","4060983"
"CIGAR LAKE","58.083","-104.483","SK","-23.9","0","-3.8","-4.0","0","-41.0","0","14.0","0","62.0","14.0","0","62.0","22.0","8","","",NA,"1299.5","0.0","4061570"
"COLLINS BAY","58.190","-103.712","SK","-22.7","0",NA,"-3.1","0","-38.9","0","",,NA,"12.8","0",NA,"20.0","5","",,NA,"1260.3","0.0","4061629"
"COLLINS BAY CAMECO","58.183","-103.700","SK","-22.7","0",NA,"-4.0","0","-37.5","0","24.2","0",NA,"24.2","0",NA,"0.0","11","","",NA,"1260.4","0.0","4061632"
"ISLAND FALLS (AUT)","55.533","-102.350","SK","-18.7","0",NA,"-1.3","0","-34.8","0","",,NA,"13.8","0",NA,"17.0","5","",,NA,"1137.4","0.0","4063605"
"JIMMY LAKE AWOS","54.908","-109.962","SK","-15.2","1",NA,"3.3","1","-35.0","0","",,NA,"10.5","1",NA,"","5","",,NA,"996.8","0.0","4063623"
"KEY LAKE","57.250","-105.600","SK","-22.4","0",NA,"-3.7","0","-44.5","0","",,NA,"13.8","0",NA,"24.0","3","",,NA,"1252.7","0.0","4063753"
"KEY LAKE","57.250","-105.617","SK","-22.1","0","-2.5","-3.5","0","-43.5","0","21.0","0","104.0","21.0","0","104.0","23.0","8","","",NA,"1241.7","0.0","4063755"
"KEY LAKE","57.256","-105.618","SK","-20.6","8",NA,"-3.6","8","-40.2","8","",,NA,"1.4","8",NA,"","1","",,NA,"888.5","0.0","4063757"
"LA RONGE RCS","55.146","-105.270","SK","-17.6","0",NA,"1.6","0","-34.7","0","",,NA,"26.4","0",NA,"14.0","8","",,NA,"1104.0","0.0","4064149"
"LA RONGE A","55.151","-105.267","SK","-18.1","1",NA,"1.7","1","-35.7","0","11.5","0",NA,"10.8","0",NA,"11.0","3","",,NA,"1082.6","0.0","4064155"
"LOON LAKE RCS","54.020","-109.138","SK","-14.3","0",NA,"3.6","0","-36.1","0","",,NA,"6.5","0",NA,"5.0","2","",,NA,"1001.0","0.0","4064620"
"MEADOW LAKE A","54.125","-108.050","SK","",,NA,"1.8","3","",,"",,NA,"",,NA,"4.0","","",,NA,"","","4065057"
"SOUTHEND","56.333","-103.283","SK","-20.9","0",NA,"-2.4","0","-38.5","0","",,NA,"23.0","0",NA,"23.0","7","",,NA,"1204.8","0.0","4067655"
"SPIRITWOOD WEST","53.367","-107.550","SK","-15.2","0",NA,"0.5","0","-35.1","0","",,NA,"4.0","0",NA,"5.0","1","",,NA,"1028.8","0.0","4067723"
"STONY RAPIDS","59.250","-105.841","SK","-23.6","12",NA,"-2.2","12","-38.9","12","",,NA,"0.0","12",NA,"","0","",,NA,"790.3","0.0","4067799"
"WASKESIU LAKE","53.917","-106.067","SK","-15.6","0",NA,"2.3","0","-33.4","0","",,NA,"11.8","0",NA,"13.0","2","",,NA,"1041.4","0.0","4068559"
"MEADOW LAKE","54.133","-108.517","SK","-15.8","0",NA,"1.6","0","-35.7","0","",,NA,"4.6","0",NA,"2.0","2","",,NA,"1049.3","0.0","406N0NM"
"URANIUM CITY (AUT)","59.567","-108.483","SK","-21.6","0",NA,"-2.6","0","-39.2","0","",,NA,"10.7","0",NA,"30.0","5","",,NA,"1226.7","0.0","406QLD0"
"NIPAWIN","53.333","-104.008","SK","-15.8","4",NA,"-0.6","4","-31.8","4","",,NA,"0.0","4",NA,"","0","",,NA,"912.9","0.0","4075525"
"NIPAWIN","53.333","-104.000","SK","-16.3","0",NA,"-0.6","0","-34.0","0","",,NA,"4.5","0",NA,"5.0","2","",,NA,"1063.5","0.0","407N51G"
"HUDSON BAY(AUT)","52.817","-102.317","SK","-15.5","0",NA,"-1.1","0","-31.3","0","",,NA,"8.7","0",NA,"11.0","2","",,NA,"1040.0","0.0","4083324"
"PELLY 2","51.733","-101.900","SK","-14.5","0","-1.2","-1.0","0","-33.0","0","17.8","0","65.0","17.8","0","64.0","14.0","9","","",NA,"1008.4","0.0","4086001"
"BALDUR","49.276","-99.292","MB","-14.0","8","-1.7","0.5","5","-32.5","5","94.2","1",NA,"94.2","1",NA,"0.0","14","","",NA,"735.5","0.0","5010140"
"BRANDON A","49.910","-99.952","MB","-13.7","1",NA,"-0.2","1","-32.1","0","56.0","1",NA,"50.2","1",NA,"47.0","7","",,NA,"951.1","0.0","5010481"
"BRANDON RCS","49.900","-99.950","MB","-13.7","0",NA,"0.2","0","-31.9","0","",,NA,"31.4","0",NA,"15.0","5","",,NA,"984.2","0.0","5010490"
"CARBERRY CS","49.906","-99.357","MB","-14.2","0",NA,"0.2","0","-36.4","0","",,NA,"27.1","0",NA,"28.0","11","",,NA,"998.9","0.0","5010547"
"CYPRESS RIVER RCS","49.562","-99.074","MB","-13.8","0",NA,"0.7","0","-35.6","0","",,NA,"29.8","0",NA,"56.0","9","",,NA,"984.9","0.0","5010641"
"ELKHORN 2 EAST","49.927","-101.203","MB","-14.7","4","-2.8","0.0","4","-34.5","4","40.6","4",NA,"40.6","4",NA,"","6","","",NA,"882.8","0.0","5010QFQ"
"PORTAGE ROMANCE","49.983","-98.300","MB","",,NA,"",,"",,"41.2","0",NA,"41.2","0",NA,"41.0","8","","",NA,"","","5012300"
"PORTAGE LA PRAIRIE CDA","49.950","-98.267","MB","",,NA,"",,"",,"51.0","21",NA,"51.0","21",NA,"","4","","",NA,"","","5012321"
"PORTAGE SOUTHPORT","49.903","-98.284","MB","-12.6","0",NA,"0.6","0","-30.9","0","",,NA,"24.0","0",NA,"23.0","7","",,NA,"949.3","0.0","5012324"
"ROBLIN","51.183","-101.363","MB","-15.4","1",NA,"-1.0","1","-33.8","0","",,NA,"7.7","1",NA,"2.0","3","",,NA,"1002.0","0.0","5012469"
"SHOAL LAKE CS","50.455","-100.604","MB","-14.9","0",NA,"-1.3","0","-33.5","0","",,NA,"16.0","0",NA,"21.0","5","",,NA,"1020.4","0.0","5012654"
"VIRDEN WATER","49.842","-100.934","MB","-16.0","11",NA,"1.0","11","-35.0","11","0.0","30",NA,"0.0","30",NA,"","0","","",NA,"680.3","0.0","5012961"
"WASAGAMING","50.655","-99.942","MB","-15.6","1","-1.4","-2.2","1","-37.2","0","",,NA,"42.9","1",NA,"30.0","10","",,NA,"1007.4","0.0","5013117"
"MELITA","49.281","-100.986","MB","-13.7","0",NA,"0.6","0","-33.1","0","",,NA,"26.5","0",NA,"64.0","6","",,NA,"983.4","0.0","501A7AR"
"ROBLIN FRIESEN 3 NORTHWEST","51.267","-101.400","MB","",,NA,"",,"",,"21.0","0",NA,"21.0","0",NA,"12.0","9","","",NA,"","","501B4G2"
"RIVERS PETTAPIECE","50.108","-100.179","MB","",,NA,"",,"",,"31.2","3",NA,"31.2","3",NA,"28.0","6","","",NA,"","","501BMMA"
"ROSSBURN 4 NORTH","50.750","-100.817","MB","",,NA,"",,"",,"47.0","1",NA,"47.0","1",NA,"50.0","8","","",NA,"","","501KE01"
"DEERWOOD RCS","49.400","-98.319","MB","-12.3","1",NA,"0.0","0","-30.9","1","",,NA,"31.1","0",NA,"44.0","7","",,NA,"909.1","0.0","5020725"
"EMERSON AUTO","49.000","-97.238","MB","-12.4","0",NA,"0.7","0","-30.6","0","",,NA,"33.9","0",NA,"32.0","7","",,NA,"940.9","0.0","5020881"
"GRETNA (AUT)","49.031","-97.560","MB","-12.1","0",NA,"0.7","0","-29.5","0","",,NA,"22.6","0",NA,"34.0","6","",,NA,"931.7","0.0","5021220"
"HOLLAND","49.606","-98.875","MB","",,NA,"",,"",,"74.6","2",NA,"74.6","2",NA,"0.0","7","","",NA,"","","5021302"
"KLEEFELD (MAFRI)","49.518","-96.901","MB","-13.4","1",NA,"0.7","1","-32.7","0","",,NA,"48.5","1",NA,"18.0","8","",,NA,"942.6","0.0","5021500"
"MARQUETTE","50.013","-97.807","MB","-12.3","3","0.6","1.0","3","-30.5","3","46.0","3",NA,"46.0","3",NA,"38.0","6","","",NA,"848.2","0.0","5021695"
"MORDEN CDA CS","49.188","-98.084","MB","-11.7","0",NA,"0.9","0","-29.4","0","",,NA,"41.0","0",NA,"12.0","7","",,NA,"920.7","0.0","5021849"
"OAKBANK","49.933","-96.850","MB","",,NA,"",,"",,"64.4","0","208.0","64.4","0","200.0","42.0","7","","",NA,"","","5022051"
"PILOT MOUND (AUT)","49.191","-98.905","MB","-13.4","0",NA,"-0.3","0","-32.7","0","",,NA,"37.7","0",NA,"21.0","8","",,NA,"973.6","0.0","5022125"
"ST CLAUDE","49.650","-98.367","MB","",,NA,"",,"",,"38.2","7",NA,"38.2","7",NA,"54.0","7","","",NA,"","","5022550"
"ST LABRE","49.353","-96.035","MB","",,NA,"",,"",,"102.0","0","275.0","102.0","0","264.0","0.0","19","","",NA,"","","5022575"
"SCHANZENFELD","49.133","-97.950","MB","",,NA,"",,"",,"51.6","0","226.0","52.4","0","228.0","40.0","9","","",NA,"","","5022623"
"SPRAGUE","49.024","-95.598","MB","-13.1","0",NA,"0.4","0","-32.9","0","",,NA,"46.0","0",NA,"29.0","10","",,NA,"963.0","0.0","5022759"
"STONY MOUNTAIN","50.117","-97.167","MB","-12.8","0","0.5","0.5","0","-32.0","0","55.0","0","220.0","55.0","0","208.0","0.0","9","","",NA,"953.9","0.0","5022791"
"WINNIPEG CHARLESWOOD 2","49.850","-97.273","MB","",,NA,"",,"",,"68.8","0",NA,"68.8","0",NA,"42.0","8","","",NA,"","","5023225"
"WINNIPEG THE FORKS","49.888","-97.129","MB","-11.9","0",NA,"1.0","0","-28.0","0","",,NA,"64.0","0",NA,"","11","",,NA,"927.5","0.0","5023262"
"CARMAN U OF M CS","49.498","-98.030","MB","-12.9","0",NA,"1.3","0","-31.3","0","",,NA,"32.0","0",NA,"","7","",,NA,"956.6","0.0","502I001"
"WINNIPEG A CS","49.917","-97.249","MB","-13.4","0",NA,"0.8","0","-32.2","0","",,NA,"14.4","1",NA,"26.0","4","",,NA,"972.0","0.0","502S001"
"BERENS RIVER CS","52.360","-97.022","MB","-15.3","0","-0.3","-0.5","0","-31.8","0","",,NA,"29.2","0","147.0","9.0","9","",,NA,"1032.5","0.0","5030203"
"GEORGE ISLAND (AUT)","52.819","-97.616","MB","-13.8","4",NA,"0.7","4","-25.5","0","",,NA,"8.6","4",NA,"28.0","4","",,NA,"857.5","0.0","5030984"
"FISHER BRANCH (AUT)","51.083","-97.555","MB","-14.5","3",NA,"-0.1","2","-34.3","1","",,NA,"30.8","11",NA,"20.0","5","",,NA,"911.0","0.0","50309J6"
"GIMLI HARBOUR CS","50.631","-96.982","MB","-13.0","0",NA,"0.4","0","-29.9","0","",,NA,"",,NA,"","","",,NA,"959.5","0.0","5031041"
"GIMLI CLIMATE","50.633","-97.050","MB","-14.4","1",NA,"0.2","1","-34.5","0","",,NA,"21.7","1",NA,"16.0","5","",,NA,"971.5","0.0","5031042"
"GRAND RAPIDS HYDRO","53.158","-99.283","MB","-15.4","15","-0.5","4.0","15","-32.5","15","9.8","15",NA,"9.8","15",NA,"","3","","",NA,"535.0","0.0","5031111"
"GREAT FALLS CLIMATE","50.522","-95.977","MB","-13.9","5",NA,"0.1","4","-31.1","1","",,NA,"26.1","6",NA,"33.0","6","",,NA,"828.9","0.0","5031201"
"HODGSON 3","51.211","-97.568","MB","-14.5","0",NA,"5.5","0","-35.0","0","48.0","0",NA,"48.0","0",NA,"31.0","10","","",NA,"1006.7","0.0","5031310"
"INDIAN BAY","49.624","-95.197","MB","-13.0","0","0.4","0.5","0","-32.5","0","46.0","0","165.0","56.0","0","197.0","30.0","9","","",NA,"960.4","0.0","5031320"
"GRAND RAPIDS (AUT)","53.186","-99.268","MB","-16.1","0",NA,"-0.9","0","-33.0","0","",,NA,"17.6","0",NA,"21.0","6","",,NA,"1056.2","0.0","5031A10"
"PINAWA CANWARN","50.148","-95.890","MB","",,NA,"",,"",,"77.6","0",NA,"77.6","0",NA,"37.0","10","","",NA,"","","5032161"
"RENNIE","49.850","-95.533","MB","-13.1","21",NA,"2.5","16","-35.0","14","31.2","15",NA,"31.2","15",NA,"","7","","",NA,"311.2","0.0","5032360"
"VICTORIA BEACH (AUT)","50.700","-96.567","MB","-12.1","0",NA,"0.6","0","-28.1","0","",,NA,"",,NA,"","","",,NA,"933.3","0.0","5032951"
"PINAWA","50.177","-96.065","MB","-13.3","0",NA,"0.2","0","-30.7","0","",,NA,"80.3","0",NA,"33.0","19","",,NA,"971.3","0.0","503B1ER"
"BEAVER","50.050","-98.700","MB","",,NA,"",,"",,"8.0","29",NA,"8.0","29",NA,"","2","","",NA,"","","5040166"
"DAUPHIN CS","51.100","-100.057","MB","-13.6","0",NA,"0.6","0","-33.4","0","",,NA,"18.5","0",NA,"31.0","6","",,NA,"979.4","0.0","5040681"
"DAUPHIN","51.101","-100.053","MB","-13.8","1",NA,"0.8","1","-33.3","1","",,NA,"0.0","1",NA,"","0","",,NA,"952.9","0.0","5040689"
"COWAN","52.033","-100.650","MB","-13.6","0","0.3","4.0","0","-33.0","0","20.4","0","65.0","20.4","0","64.0","0.0","4","","",NA,"980.0","0.0","5040FJ3"
"MCCREARY","50.712","-99.530","MB","-13.2","2","-1.0","3.2","2","-33.0","0","",,NA,"26.8","3",NA,"24.0","7","",,NA,"904.8","0.0","5043158"
"OAKPOINT MARINE","50.499","-98.037","MB","-12.7","0",NA,"0.2","0","-28.9","0","",,NA,"21.2","0",NA,"6.0","6","",,NA,"950.6","0.0","504K0NM"
"SWAN RIVER RCS","52.115","-101.233","MB","-14.5","0",NA,"0.5","0","-29.9","0","",,NA,"10.0","0",NA,"6.0","5","",,NA,"1008.4","0.0","504K80K"
"FLIN FLON","54.683","-101.683","MB","-17.3","0",NA,"-0.8","0","-31.5","0","",,NA,"",,NA,"7.0","","",,NA,"1094.6","0.0","5050919"
"FLIN FLON","54.767","-101.883","MB","-17.6","0","-1.4","-2.0","0","-36.0","0","13.0","0","57.0","13.0","0","58.0","10.0","7","","",NA,"1103.6","0.0","5050920"
"THE PAS A","53.971","-101.091","MB","-16.4","1",NA,"0.0","1","-32.4","0","12.6","1",NA,"8.9","1",NA,"9.0","3","",,NA,"1032.0","0.0","5052881"
"THE PAS CLIMATE","53.967","-101.100","MB","-15.7","3",NA,"-0.2","1","-31.9","2","",,NA,"8.2","4",NA,"16.0","2","",,NA,"942.8","0.0","5052890"
"CHURCHILL","58.739","-94.066","MB","-24.6","11",NA,"-3.7","11","-36.3","11","",,NA,"0.0","11",NA,"","0","",,NA,"852.0","0.0","5060595"
"CHURCHILL CLIMATE","58.733","-94.067","MB","-21.7","0",NA,"-2.8","0","-36.5","0","",,NA,"7.3","0",NA,"4.0","2","",,NA,"1230.2","0.0","5060608"
"CROSS LAKE JENPEG","54.533","-98.033","MB","-17.6","0","0.2","-2.0","0","-32.0","0","7.0","0","31.0","7.0","0","30.0","0.0","2","","",NA,"1102.1","0.0","5060623"
"GILLAM A","56.358","-94.711","MB","-21.9","2",NA,"-4.7","2","-36.7","1","6.7","1",NA,"0.6","2",NA,"17.0","0","",,NA,"1156.4","0.0","5061022"
"ISLAND LAKE A","53.857","-94.654","MB","-20.9","15",NA,"-6.0","15","-32.3","13","13.9","13",NA,"13.8","13",NA,"22.0","5","",,NA,"621.7","0.0","5061375"
"KELSEY DAM CS","56.038","-96.510","MB","-21.5","0",NA,"-3.4","0","-40.3","0","",,NA,"16.8","0",NA,"","7","",,NA,"1225.8","0.0","5061422"
"LYNN LAKE","56.864","-101.076","MB","-20.4","8",NA,"-3.6","8","-37.2","8","",,NA,"0.0","19",NA,"","0","",,NA,"883.4","0.0","5061645"
"LYNN LAKE RCS","56.850","-101.067","MB","-23.4","12",NA,"-7.6","12","-40.4","12","",,NA,"6.2","13",NA,"18.0","1","",,NA,"786.5","0.0","5061649"
"NORWAY HOUSE","53.958","-97.844","MB","-16.9","10",NA,"-1.7","10","-31.8","10","",,NA,"1.4","10",NA,"","1","",,NA,"733.7","0.0","5062040"
"TADOULE LAKE","58.706","-98.512","MB","-22.5","11",NA,"-5.9","11","-38.6","11","",,NA,"0.0","11",NA,"","0","",,NA,"809.7","0.0","5062835"
"TADOULE LAKE CS","58.716","-98.502","MB","-24.4","2",NA,"-5.8","1","-40.1","1","",,NA,"27.6","2",NA,"23.0","14","",,NA,"1228.4","0.0","5062840"
"THOMPSON A","55.805","-97.863","MB","-21.5","1",NA,"-3.0","1","-39.0","0","21.4","1",NA,"23.0","1",NA,"18.0","7","",,NA,"1185.3","0.0","5062921"
"ATTAWAPISKAT A","52.928","-82.432","ON","-16.7","3",NA,"0.9","3","-36.2","3","",,NA,"3.6","3",NA,"","1","",,NA,"971.8","0.0","6010400"
"BIG TROUT LAKE A","53.818","-89.897","ON","-18.6","9",NA,"-2.8","9","-32.8","9","",,NA,"9.6","9",NA,"","2","",,NA,"804.7","0.0","6010735"
"BIG TROUT LAKE","53.816","-89.892","ON","-17.7","1",NA,"-2.7","1","-32.9","0","",,NA,"24.2","1",NA,"22.0","5","",,NA,"1071.0","0.0","6010740"
"EAR FALLS (AUT)","50.631","-93.221","ON","-14.1","0",NA,"-0.2","0","-32.2","0","",,NA,"52.1","0",NA,"31.0","9","",,NA,"994.0","0.0","6012199"
"FORT SEVERN A","56.019","-87.676","ON","-17.8","3",NA,"-0.2","3","-35.5","3","",,NA,"0.0","3",NA,"","0","",,NA,"1001.4","0.0","6012501"
"LANSDOWNE HOUSE (AUT)","52.196","-87.936","ON","-16.8","1",NA,"-1.9","1","-35.9","0","",,NA,"38.4","1",NA,"29.0","10","",,NA,"1042.5","0.0","6014353"
"MUSKRAT DAM","53.441","-91.763","ON","-18.5","12",NA,"-3.6","12","-36.0","12","",,NA,"0.3","12",NA,"","0","",,NA,"692.8","0.0","6015026"
"PEAWANUCK (AUT)","54.983","-85.433","ON","-19.6","3",NA,"0.2","3","-41.6","0","",,NA,"12.5","6",NA,"12.0","5","",,NA,"1053.9","0.0","6016295"
"PICKLE LAKE (AUT)","51.449","-90.218","ON","-15.8","0",NA,"-1.3","0","-33.5","0","",,NA,"44.0","0",NA,"32.0","7","",,NA,"1049.0","0.0","6016525"
"PICKLE LAKE A","51.446","-90.214","ON","",,NA,"-1.5","3","",,"",,NA,"",,NA,"35.0","","",,NA,"","","6016529"
"RED LAKE A","51.067","-93.793","ON","",,NA,"-0.8","3","",,"",,NA,"",,NA,"37.0","","",,NA,"","","6016970"
"SANDY LAKE A","53.064","-93.344","ON","-18.2","5",NA,"-2.5","5","-34.5","5","",,NA,"0.0","5",NA,"","0","",,NA,"941.4","0.0","6017401"
"BARWICK","48.633","-93.967","ON","-11.3","0","0.5","4.5","0","-32.0","0","38.8","0","135.0","38.8","0","126.0","28.0","10","","",NA,"908.8","0.0","6020559"
"ATIKOKAN (AUT)","48.761","-91.628","ON","-11.9","1",NA,"2.4","1","-32.0","0","",,NA,"37.3","1",NA,"22.0","10","",,NA,"897.5","0.0","6020LPQ"
"FORT FRANCES RCS","48.651","-93.439","ON","-12.1","0",NA,"4.8","0","-33.3","0","",,NA,"42.7","0",NA,"19.0","11","",,NA,"932.4","0.0","6022474"
"MINE CENTRE SOUTHWEST","48.760","-92.623","ON","-12.0","0",NA,"3.0","0","-32.5","0","48.2","0",NA,"48.2","0",NA,"35.0","15","","",NA,"929.0","0.0","6025205"
"DRYDEN REGIONAL","49.828","-92.744","ON","-14.4","9",NA,"0.6","9","-30.9","9","",,NA,"12.9","9",NA,"","5","",,NA,"712.3","0.0","6032125"
"KENORA RCS","49.791","-94.378","ON","-13.2","0",NA,"0.0","0","-31.5","0","",,NA,"60.9","0",NA,"25.0","18","",,NA,"967.2","0.0","6034073"
